cm Top_i (cm),age Top_i (yr BP),char Count_i (#),char Vol_i (cm3),char Con_i (# cm-3),char Acc_i (# cm-2 yr-1),charBkg (# cm-2 yr-1),char Peak (# cm-2 yr-1),thresh 1 (# cm-2 yr-1),thresh 2 (# cm-2 yr-1),thresh 3 (# cm-2 yr-1),thresh FinalPos (# cm-2 yr-1),thresh FinalNeg (# cm-2 yr-1),SNI (index),thresh GOF (p-val),peaks 1,peaks 2,peaks 3,peaks Final,peaks Insig.,peak Mag (# cm-2 peak-1),smPeak Frequ (peaks 1ka-1),smFRIs (yr fire-1),nFRIs (#),mFRI (yr fire-1),mFRI_uCI (yr fire-1),mFRI_lCI (yr fire-1),WBLb (yr),WBLb_uCI (yr),WBLb_lCI (yr),WBLc (unitless),WBLc_uCI (unitless),WBLc_lCI (unitless)
,-51     ,3.2     ,1.2     ,1.066667,0.01185185,0.07750629,-0.06565444,0.04709857,0.06661241,0.0884854,0.06661241,-0.06661241,3.52547 ,0.5871535,0,0,0,0,0,0       ,5.368545,171.6123,31      ,169.8387,129.1694,222.1935,189.1588,147.9828,239.5908,1.393917,1.142492,2.698479
0.6666667,-36     ,10      ,3       ,3.333333,0.08556833,0.07519035,0.01037797,0.04677298,0.06615192,0.0878737,0.06615192,-0.06615192,3.816861,0.6371995,0,0,0,0,0,0       ,5.39108 ,171.2446,5       ,330     ,268.425 ,378     ,363.0494,291.0754,406.805 ,5.488517,3.892803,12.60491
1.051724,-21     ,18      ,3       ,6       ,0.1034483,0.07288691,0.03056136,0.04644367,0.06568617,0.08725501,0.06568617,-0.06568617,4.109398,0.7559392,0,0,0,0,0,0       ,5.413929,170.8768,,,,,,,,,,
1.310345,-6      ,22.26667,3.533333,6.213333,0.0930935,0.07060679,0.02248671,0.04611066,0.06521519,0.08662938,0.06521519,-0.06521519,4.402708,0.8569276,0,0,0,0,0,0       ,5.437097,170.5091,,,,,,,,,,
1.535088,9       ,34      ,5       ,6.8     ,0.05964912,0.06835667,-0.008707545,0.04577427,0.06473942,0.08599739,0.06473942,-0.06473942,4.696266,0.8569276,0,0,0,0,0,0       ,5.460591,170.1414,,,,,,,,,,
1.666667,24      ,34      ,5       ,6.8     ,0.05964912,0.06613985,-0.006490727,0.04543505,0.06425966,0.08536009,0.06425966,-0.06425966,4.989437,0.8569276,0,0,0,0,0,0       ,5.484414,169.7737,,,,,,,,,,
1.798246,39      ,34      ,5       ,6.8     ,0.05964912,0.06395958,-0.00431046,0.04509381,0.06377703,0.08471899,0.06377703,-0.06377703,5.281527,0.6545264,0,0,0,0,0,0       ,5.508574,169.3963,,,,,,,,,,
1.929825,54      ,41.93333,5       ,8.386667,0.1145008,0.0618194,0.05268142,0.04475152,0.06329293,0.08407593,0.06329293,-0.06329293,5.571803,0.4047963,0,0,0,0,0,0       ,5.533079,169.0125,,,,,,,,,,
2.134615,69      ,51      ,5       ,10.2    ,0.1961538,0.0597213,0.1364325,0.04440922,0.0628088,0.08343283,0.0628088,-0.0628088,5.859524,0.5055864,1,1,1,1,0,1.104356,5.557942,168.6287,,,,,,,,,,
2.423077,84      ,20.2    ,5       ,4.04    ,0.07769231,0.05766013,0.02003218,0.04406792,0.0623261,0.08279163,0.0623261,-0.0623261,6.143993,0.5520085,0,0,0,0,0,0       ,5.583165,168.2449,,,,,,,,,,
2.711538,99      ,9       ,5       ,1.8     ,0.03461538,0.05562263,-0.02100725,0.04372862,0.06184622,0.08215418,0.06184622,-0.06184622,6.424615,0.3257357,0,0,0,0,0,0       ,5.608748,167.8611,,,,,,,,,,
3       ,114     ,8       ,5       ,1.6     ,0.03076923,0.05358569,-0.02281646,0.04339235,0.06137062,0.08152241,0.06137062,-0.06137062,6.701015,0.4066029,0,0,0,0,0,0       ,5.634679,167.4772,,,,,,,,,,
3.288462,129     ,7.466667,5       ,1.493333,0.02871795,0.05151734,-0.0227994,0.04306017,0.06090082,0.08089833,0.06090082,-0.06090082,6.973242,0.4066029,0,0,0,0,0,0       ,5.660942,167.0934,,,,,,,,,,
3.576923,144     ,6       ,5       ,1.2     ,0.02307692,0.04937442,-0.0262975,0.042733,0.0604381,0.08028368,0.0604381,-0.0604381,7.242232,0.4066029,0,0,0,0,0,0       ,5.687519,166.6715,,,,,,,,,,
3.865385,159     ,5.466667,5       ,1.093333,0.02147419,0.0470972,-0.02562301,0.04241083,0.05998245,0.07967842,0.05998245,-0.05998245,7.510697,0.4066029,0,0,0,0,0,0       ,5.714383,166.2468,,,,,,,,,,
4.16    ,174     ,5       ,5       ,1       ,0.02    ,0.0446112,-0.0246112,0.04209002,0.05952873,0.0790757,0.05952873,-0.05952873,7.784267,0.4940078,0,0,0,0,0,0       ,5.741507,165.8222,,,,,,,,,,
4.46    ,189     ,14.53333,5       ,2.906667,0.05619556,0.04192517,0.01427038,0.04175718,0.05905797,0.07845037,0.05905797,-0.05905797,8.071667,0.5223381,0,0,0,0,0,0       ,5.768863,165.3975,,,,,,,,,,
4.75    ,204     ,15.06667,5       ,3.013333,0.05794872,0.03990262,0.0180461,0.04149029,0.0586805,0.07794895,0.0586805,-0.0586805,8.281249,0.3236925,0,0,0,0,0,0       ,5.796418,164.9729,,,,,,,,,,
5.038462,219     ,9       ,5       ,1.8     ,0.03461538,0.03827949,-0.003664102,0.04124758,0.05833723,0.07749297,0.05833723,-0.05833723,8.465813,0.0960882,0,0,0,0,0,0       ,5.824141,164.5482,,,,,,,,,,
5.326923,234     ,11.4    ,5       ,2.28    ,0.04454769,0.03711811,0.007429584,0.04103189,0.05803218,0.07708775,0.05803218,-0.05803218,8.622014,0.04705871,0,0,0,0,0,0       ,5.852001,164.1117,,,,,,,,,,
5.62    ,249     ,15      ,5       ,3       ,0.06    ,0.03638203,0.02361797,0.04084868,0.05777307,0.07674355,0.05777307,-0.05777307,8.746994,0.02450927,0,0,0,0,0,0       ,5.879968,163.6426,,,,,,,,,,
5.92    ,264     ,41.4    ,5       ,8.28    ,0.1609292,0.03593524,0.124994,0.04070372,0.05756804,0.0764712,0.05756804,-0.05756804,8.838619,0.02450927,0,0,0,0,0,0       ,5.908015,163.1734,,,,,,,,,,
6.211538,279     ,51      ,5       ,10.2    ,0.1961538,0.03557821,0.1605756,0.04060242,0.05742478,0.07628091,0.05742478,-0.05742478,8.894789,0.02037961,1,1,1,1,0,2.729229,5.936119,162.7043,,,,,,,,,,
6.5     ,294     ,0       ,5       ,0       ,0       ,0.03514984,-0.03514984,0.04054831,0.05734825,0.07617924,0.05734825,-0.05734825,8.913584,0.01689632,0,0,0,0,0,0       ,5.964256,162.2352,,,,,,,,,,
6.788462,309     ,2.4     ,5       ,0.48    ,0.009329231,0.0346152,-0.02528597,0.0405425,0.05734004,0.07616833,0.05734004,-0.05734004,8.894793,0.01808237,0,0,0,0,0,0       ,5.992394,161.7661,,,,,,,,,,
7.08    ,324     ,9       ,5       ,1.8     ,0.036   ,0.03405375,0.001946251,0.04058459,0.05739956,0.0762474,0.05739956,-0.05739956,8.841345,0.005747504,0,0,0,0,0,0       ,6.020502,161.2969,,,,,,,,,,
7.38    ,339     ,5.4     ,5       ,1.08    ,0.0216  ,0.03351321,-0.01191321,0.04067321,0.05752489,0.07641388,0.05752489,-0.05752489,8.75952 ,0.009223484,0,0,0,0,0,0       ,6.048547,160.7233,,,,,,,,,,
7.68    ,354     ,3       ,5       ,0.6     ,0.012   ,0.03298335,-0.02098335,0.04080445,0.05771051,0.07666045,0.05771051,-0.05771051,8.657724,0.009223484,0,0,0,0,0,0       ,6.076501,160.0801,,,,,,,,,,
7.98    ,369     ,8.6     ,5       ,1.72    ,0.03316513,0.03245303,0.0007121014,0.04097315,0.05794911,0.0769774,0.05794911,-0.05794911,8.544659,0.02194915,0,0,0,0,0,0       ,6.104355,159.4368,,,,,,,,,,
8.269231,384     ,40      ,5       ,8       ,0.1550769,0.03202618,0.1230507,0.04117242,0.05823093,0.07735177,0.05823093,-0.05823093,8.426653,0.05568649,0,0,0,0,0,0       ,6.132145,158.7935,,,,,,,,,,
8.56    ,399     ,164     ,5       ,32.8    ,0.656   ,0.03188225,0.6241178,0.04139379,0.05854403,0.07776767,0.05854403,-0.05854403,8.305593,0.07820004,0,0,0,0,0,0       ,6.159998,158.1503,,,,,,,,,,
8.86    ,414     ,86.13333,5       ,17.22667,0.3445333,0.03219314,0.3123402,0.04162754,0.05887462,0.07820682,0.05887462,-0.05887462,8.181805,0.07383049,1,1,1,1,0,15.0256 ,6.188211,157.507 ,,,,,,,,,,
9.16    ,429     ,18      ,5       ,3.6     ,0.072   ,0.03301056,0.03898944,0.04186286,0.05920745,0.07864893,0.05920745,-0.05920745,8.056298,0.07515664,0,0,0,0,0,0       ,6.21734 ,156.8638,,,,,,,,,,
9.46    ,444     ,6.533333,4.866667,1.324444,0.02730393,0.03421072,-0.006906788,0.04208982,0.05952844,0.07907532,0.05952844,-0.05952844,7.930418,0.08205439,0,0,0,0,0,0       ,6.248171,156.2367,,,,,,,,,,
9.769231,459     ,1.8     ,3       ,0.6     ,0.01173077,0.03559329,-0.02386252,0.04230241,0.0598291,0.07947471,0.0598291,-0.0598291,7.803567,0.05376864,0,0,0,0,0,0       ,6.284785,155.6107,,,,,,,,,,
10.0625 ,474     ,0.6     ,3       ,0.2     ,0.004038462,0.03696125,-0.03292279,0.04250403,0.06011427,0.07985351,0.06011427,-0.06011427,7.672938,0.045374,0,0,0,0,0,0       ,6.321241,154.9848,,,,,,,,,,
10.36538,489     ,0.5333333,3       ,0.1777778,0.00357075,0.03812667,-0.03455592,0.04269987,0.06039124,0.08022144,0.06039124,-0.06039124,7.535435,0.05455785,0,0,0,0,0,0       ,6.357282,154.3589,,,,,,,,,,
10.66667,504     ,1.733333,3       ,0.5777778,0.01135802,0.03894655,-0.02758853,0.04289471,0.06066681,0.08058749,0.06066681,-0.06066681,7.388331,0.03755929,0,0,0,0,0,0       ,6.392673,153.733 ,,,,,,,,,,
10.96154,519     ,6.2     ,3       ,2.066667,0.04261396,0.03940163,0.00321233,0.04309222,0.06094615,0.08095855,0.06094615,-0.06094615,7.230098,0.03094794,0,0,0,0,0,0       ,6.427202,153.107 ,,,,,,,,,,
11.27083,534     ,22.33333,3       ,7.444444,0.1519112,0.0396161,0.1122951,0.04329291,0.06122999,0.0813356,0.06122999,-0.06122999,7.061691,0.04189638,0,0,0,0,0,0       ,6.460704,152.4943,,,,,,,,,,
11.57692,549     ,24.2    ,3       ,8.066667,0.1602991,0.03978456,0.1205146,0.04349405,0.06151446,0.08171348,0.06151446,-0.06151446,6.885769,0.02159538,1,1,1,1,0,1.761044,6.493008,151.918 ,,,,,,,,,,
11.875  ,564     ,3.8     ,3       ,1.266667,0.02638889,0.04005455,-0.01366566,0.04369163,0.06179391,0.08208469,0.06179391,-0.06179391,6.704465,0.01446463,0,0,0,0,0,0       ,6.523877,151.3418,,,,,,,,,,
12.1875 ,579     ,1.4     ,3       ,0.4666667,0.009722222,0.0405132,-0.03079098,0.04388277,0.06206424,0.08244378,0.06206424,-0.06206424,6.518222,0.02970082,0,0,0,0,0,0       ,6.553044,150.7655,,,,,,,,,,
12.5    ,594     ,12.86667,3       ,4.288889,0.08339506,0.04120855,0.04218651,0.04406718,0.06232505,0.08279024,0.06232505,-0.06232505,6.327538,0.04121403,0,0,0,0,0,0       ,6.580253,150.1892,,,,,,,,,,
12.79167,609     ,13.33333,3       ,4.444444,0.09259259,0.04212939,0.0504632,0.04424654,0.06257872,0.0831272,0.06257872,-0.06257872,6.133769,0.0339234,0,0,0,0,0,0       ,6.605283,149.6129,,,,,,,,,,
13.10417,624     ,14.93333,3       ,4.977778,0.1037037,0.04318404,0.06051966,0.04442469,0.06283069,0.08346191,0.06283069,-0.06283069,5.938569,0.05576859,1,0,0,0,0,0       ,6.627943,149.0366,,,,,,,,,,
13.41667,639     ,6.666667,3       ,2.222222,0.04368471,0.04429936,-0.0006146519,0.04460671,0.06308812,0.08380387,0.06308812,-0.06308812,5.743035,0.05576859,0,0,0,0,0,0       ,6.648082,148.5641,,,,,,,,,,
13.71154,654     ,0.8     ,3       ,0.2666667,0.005498575,0.04539019,-0.03989161,0.04479783,0.06335842,0.08416293,0.06335842,-0.06335842,5.5481  ,0.02518722,0,0,0,0,0,0       ,6.66561 ,148.1607,,,,,,,,,,
14.02083,669     ,3.466667,3       ,1.155556,0.02407407,0.04636249,-0.02228842,0.04500628,0.06365324,0.08455455,0.06365324,-0.06365324,5.354583,0.03156426,0,0,0,0,0,0       ,6.680564,147.7573,,,,,,,,,,
14.33333,684     ,2.933333,3       ,0.9777778,0.02037037,0.04713265,-0.02676228,0.0452433,0.06398847,0.08499985,0.06398847,-0.06398847,5.162813,0.02426247,0,0,0,0,0,0       ,6.693094,147.3539,,,,,,,,,,
14.64583,699     ,2.666667,3       ,0.8888889,0.01756885,0.04770911,-0.03014026,0.04551983,0.06437956,0.08551937,0.06437956,-0.06437956,4.973348,0.02426247,0,0,0,0,0,0       ,6.703429,146.9505,,,,,,,,,,
14.94231,714     ,1.2     ,3       ,0.4     ,0.008205128,0.04816471,-0.03995958,0.04584203,0.06483526,0.0861247,0.06483526,-0.06483526,4.787506,0.02193214,0,0,0,0,0,0       ,6.711851,146.5472,,,,,,,,,,
15.25   ,729     ,5.8     ,3       ,1.933333,0.04027778,0.04856236,-0.008284585,0.0462121,0.06535865,0.08681995,0.06535865,-0.06535865,4.607333,0.0400604,0,0,0,0,0,0       ,6.718656,146.1438,,,,,,,,,,
15.5625 ,744     ,12.2    ,3       ,4.066667,0.08472222,0.04899561,0.03572661,0.04662729,0.06594586,0.08759999,0.06594586,-0.06594586,4.436049,0.06480101,0,0,0,0,0,0       ,6.724122,145.9756,,,,,,,,,,
15.875  ,759     ,20.6    ,3       ,6.866667,0.1430556,0.04952942,0.09352614,0.04708028,0.06658655,0.08845104,0.06658655,-0.06658655,4.277758,0.1015445,1,1,1,1,0,0.4040939,6.728471,145.8242,,,,,,,,,,
16.1875 ,774     ,7       ,3       ,2.333333,0.04861111,0.05025296,-0.001641846,0.04756187,0.06726766,0.08935581,0.06726766,-0.06726766,4.135879,0.2472898,0,0,0,0,0,0       ,6.731807,145.6728,,,,,,,,,,
16.5    ,789     ,8       ,3       ,2.666667,0.05555556,0.05124441,0.004311144,0.04806348,0.0679771,0.0902982,0.0679771,-0.0679771,4.012208,0.1080025,0,0,0,0,0,0       ,6.734133,145.5214,,,,,,,,,,
16.8125 ,804     ,4       ,3       ,1.333333,0.02777778,0.05255195,-0.02477417,0.04857679,0.06870308,0.09126256,0.06870308,-0.06870308,3.907033,0.06857562,0,0,0,0,0,0       ,6.735398,145.3701,,,,,,,,,,
17.125  ,819     ,5.2     ,3       ,1.733333,0.03611111,0.05417681,-0.0180657,0.04909516,0.06943622,0.09223645,0.06943622,-0.06943622,3.819703,0.04047405,0,0,0,0,0,0       ,6.735527,145.2187,,,,,,,,,,
17.4375 ,834     ,2       ,3       ,0.6666667,0.01303419,0.05598112,-0.04294693,0.04961432,0.07017048,0.09321181,0.07017048,-0.07017048,3.749068,0.06249955,0,0,0,0,0,0       ,6.734434,145.1288,,,,,,,,,,
17.73077,849     ,19.13333,3       ,6.377778,0.132189,0.05769528,0.0744937,0.05013279,0.07090377,0.09418587,0.07090377,-0.07090377,3.693745,0.1160982,0,0,0,0,0,0       ,6.732044,145.2082,,,,,,,,,,
18.04167,864     ,33.66667,3       ,11.22222,0.2337963,0.05908733,0.174709,0.05065154,0.07163744,0.09516046,0.07163744,-0.07163744,3.651601,0.04917902,0,0,0,0,0,0       ,6.728351,145.2875,,,,,,,,,,
18.35417,879     ,23.26667,3       ,7.755556,0.1615741,0.06011139,0.1014627,0.05117409,0.0723765,0.0961422,0.0723765,-0.0723765,3.619493,0.02193147,1,1,1,1,0,2.30771 ,6.723386,145.3668,,,,,,,,,,
18.66667,894     ,10.13333,3       ,3.377778,0.07037037,0.0608631,0.009507266,0.05170448,0.07312664,0.09713865,0.07312664,-0.07312664,3.59339 ,0.02388649,0,0,0,0,0,0       ,6.71717 ,145.4462,,,,,,,,,,
18.97917,909     ,5.6     ,3       ,1.866667,0.03888889,0.06135841,-0.02246952,0.05224545,0.07389174,0.09815498,0.07389174,-0.07389174,3.569609,0.00903376,0,0,0,0,0,0       ,6.7097  ,145.5255,,,,,,,,,,
19.29167,924     ,7.333333,3       ,2.444444,0.05092593,0.06154105,-0.01061512,0.0527959,0.07467025,0.09918913,0.07467025,-0.07467025,3.546631,0.02733801,0,0,0,0,0,0       ,6.700971,145.6048,,,,,,,,,,
19.60417,939     ,1.466667,3       ,0.4888889,0.01018519,0.06137677,-0.05119158,0.05334713,0.07544986,0.1002247,0.07544986,-0.07544986,3.524498,0.08017149,0,0,0,0,0,0       ,6.690995,145.8221,,,,,,,,,,
19.91667,954     ,12.73333,3       ,4.244444,0.08842593,0.06091946,0.02750647,0.05388593,0.0762119,0.101237,0.0762119,-0.0762119,3.503454,0.2041378,0,0,0,0,0,0       ,6.679805,146.1314,,,,,,,,,,
20.22917,969     ,6.6     ,3       ,2.2     ,0.04583333,0.06034071,-0.01450737,0.05439863,0.07693702,0.1022002,0.07693702,-0.07693702,3.483509,0.2494718,0,0,0,0,0,0       ,6.667465,146.4407,,,,,,,,,,
20.54167,984     ,19.33333,3       ,6.444444,0.1342593,0.05979013,0.07446913,0.05487299,0.07760792,0.1030914,0.07760792,-0.07760792,3.464489,0.3519298,0,0,0,0,0,0       ,6.654117,146.7499,,,,,,,,,,
20.85417,999     ,24.26667,3       ,8.088889,0.1685185,0.05928278,0.1092357,0.0552963,0.07820662,0.1038867,0.07820662,-0.07820662,3.446116,0.3222595,0,0,0,0,0,0       ,6.639957,147.0592,,,,,,,,,,
